"","season","season_week","week_start_date","total_cases","air_temperature","relative_humidity","specific_humidity","precipitation_amount","total_cases1","total_cases2","total_cases3","total_cases4","total_cases5","air_temperature1","air_temperature2","air_temperature3","air_temperature4","air_temperature5","relative_humidity1","relative_humidity2","relative_humidity3","relative_humidity4","relative_humidity5","specific_humidity1","specific_humidity2","specific_humidity3","specific_humidity4","specific_humidity5","precipitation_amount1","precipitation_amount2","precipitation_amount3","precipitation_amount4","precipitation_amount5"
"364","2006/2007",52,"6/25/2007",2,23.7557142857143,81.5142857142857,14.6614285714286,1.9,1,3,4,8,5,23.3728571428572,23.1242857142857,23.5757142857143,23.7528571428572,23.1542857142857,93.9171428571428,92.2228571428571,93.7542857142857,88.4757142857143,92.7571428571429,16.8257142857143,16.19,16.9542857142857,16.0514285714286,16.6528571428571,29.9,68.6,34.1,26.68,60.5
"365","2007/2008",1,"7/2/2007",3,23.9057142857143,80.1557142857143,14.44,9.24,2,1,3,4,8,23.7557142857143,23.3728571428572,23.1242857142857,23.5757142857143,23.7528571428572,81.5142857142857,93.9171428571428,92.2228571428571,93.7542857142857,88.4757142857143,14.6614285714286,16.8257142857143,16.19,16.9542857142857,16.0514285714286,1.9,29.9,68.6,34.1,26.68
"366","2007/2008",2,"7/9/2007",4,23.6442857142857,91.07,16.4185714285714,20.52,3,2,1,3,4,23.9057142857143,23.7557142857143,23.3728571428572,23.1242857142857,23.5757142857143,80.1557142857143,81.5142857142857,93.9171428571428,92.2228571428571,93.7542857142857,14.44,14.6614285714286,16.8257142857143,16.19,16.9542857142857,9.24,1.9,29.9,68.6,34.1
"367","2007/2008",3,"7/16/2007",1,23.3357142857143,90.7242857142857,16.0571428571429,34.4,4,3,2,1,3,23.6442857142857,23.9057142857143,23.7557142857143,23.3728571428572,23.1242857142857,91.07,80.1557142857143,81.5142857142857,93.9171428571428,92.2228571428571,16.4185714285714,14.44,14.6614285714286,16.8257142857143,16.19,20.52,9.24,1.9,29.9,68.6
"368","2007/2008",4,"7/23/2007",8,24.1942857142857,83.4571428571429,15.5471428571429,25.24,1,4,3,2,1,23.3357142857143,23.6442857142857,23.9057142857143,23.7557142857143,23.3728571428572,90.7242857142857,91.07,80.1557142857143,81.5142857142857,93.9171428571428,16.0571428571429,16.4185714285714,14.44,14.6614285714286,16.8257142857143,34.4,20.52,9.24,1.9,29.9
"369","2007/2008",5,"7/30/2007",5,23.98,76.4971428571429,13.7771428571429,5.7,8,1,4,3,2,24.1942857142857,23.3357142857143,23.6442857142857,23.9057142857143,23.7557142857143,83.4571428571429,90.7242857142857,91.07,80.1557142857143,81.5142857142857,15.5471428571429,16.0571428571429,16.4185714285714,14.44,14.6614285714286,25.24,34.4,20.52,9.24,1.9
"370","2007/2008",6,"8/6/2007",3,25.4914285714286,77.6014285714286,15.2628571428571,7.19,5,8,1,4,3,23.98,24.1942857142857,23.3357142857143,23.6442857142857,23.9057142857143,76.4971428571429,83.4571428571429,90.7242857142857,91.07,80.1557142857143,13.7771428571429,15.5471428571429,16.0571428571429,16.4185714285714,14.44,5.7,25.24,34.4,20.52,9.24
"371","2007/2008",7,"8/13/2007",2,25.0128571428572,82.1471428571429,15.8885714285714,14.8,3,5,8,1,4,25.4914285714286,23.98,24.1942857142857,23.3357142857143,23.6442857142857,77.6014285714286,76.4971428571429,83.4571428571429,90.7242857142857,91.07,15.2628571428571,13.7771428571429,15.5471428571429,16.0571428571429,16.4185714285714,7.19,5.7,25.24,34.4,20.52
"372","2007/2008",8,"8/20/2007",7,27.7042857142857,64.9542857142857,14.2957142857143,4.9,2,3,5,8,1,25.0128571428572,25.4914285714286,23.98,24.1942857142857,23.3357142857143,82.1471428571429,77.6014285714286,76.4971428571429,83.4571428571429,90.7242857142857,15.8885714285714,15.2628571428571,13.7771428571429,15.5471428571429,16.0571428571429,14.8,7.19,5.7,25.24,34.4
"373","2007/2008",9,"8/27/2007",1,24.47,90.9242857142857,17.2171428571429,59.55,7,2,3,5,8,27.7042857142857,25.0128571428572,25.4914285714286,23.98,24.1942857142857,64.9542857142857,82.1471428571429,77.6014285714286,76.4971428571429,83.4571428571429,14.2957142857143,15.8885714285714,15.2628571428571,13.7771428571429,15.5471428571429,4.9,14.8,7.19,5.7,25.24
"374","2007/2008",10,"9/3/2007",6,25.04,86.8228571428571,16.8628571428571,29,1,7,2,3,5,24.47,27.7042857142857,25.0128571428572,25.4914285714286,23.98,90.9242857142857,64.9542857142857,82.1471428571429,77.6014285714286,76.4971428571429,17.2171428571429,14.2957142857143,15.8885714285714,15.2628571428571,13.7771428571429,59.55,4.9,14.8,7.19,5.7
"375","2007/2008",11,"9/10/2007",7,25.1628571428572,86.6685714285714,17.09,32.2,6,1,7,2,3,25.04,24.47,27.7042857142857,25.0128571428572,25.4914285714286,86.8228571428571,90.9242857142857,64.9542857142857,82.1471428571429,77.6014285714286,16.8628571428571,17.2171428571429,14.2957142857143,15.8885714285714,15.2628571428571,29,59.55,4.9,14.8,7.19
"376","2007/2008",12,"9/17/2007",5,26.0414285714286,80.2757142857143,16.7071428571429,11.67,7,6,1,7,2,25.1628571428572,25.04,24.47,27.7042857142857,25.0128571428572,86.6685714285714,86.8228571428571,90.9242857142857,64.9542857142857,82.1471428571429,17.09,16.8628571428571,17.2171428571429,14.2957142857143,15.8885714285714,32.2,29,59.55,4.9,14.8
"377","2007/2008",13,"9/24/2007",2,26.0357142857143,84.7228571428571,17.6214285714286,26,5,7,6,1,7,26.0414285714286,25.1628571428572,25.04,24.47,27.7042857142857,80.2757142857143,86.6685714285714,86.8228571428571,90.9242857142857,64.9542857142857,16.7071428571429,17.09,16.8628571428571,17.2171428571429,14.2957142857143,11.67,32.2,29,59.55,4.9
"378","2007/2008",14,"10/1/2007",6,26.1214285714286,81.6842857142857,16.8871428571429,56.23,2,5,7,6,1,26.0357142857143,26.0414285714286,25.1628571428572,25.04,24.47,84.7228571428571,80.2757142857143,86.6685714285714,86.8228571428571,90.9242857142857,17.6214285714286,16.7071428571429,17.09,16.8628571428571,17.2171428571429,26,11.67,32.2,29,59.55
"379","2007/2008",15,"10/8/2007",11,26.3885714285714,84.7828571428571,17.9557142857143,68.38,6,2,5,7,6,26.1214285714286,26.0357142857143,26.0414285714286,25.1628571428572,25.04,81.6842857142857,84.7228571428571,80.2757142857143,86.6685714285714,86.8228571428571,16.8871428571429,17.6214285714286,16.7071428571429,17.09,16.8628571428571,56.23,26,11.67,32.2,29
"380","2007/2008",16,"10/15/2007",6,24.0628571428572,96.9371428571429,18.3028571428571,104.03,11,6,2,5,7,26.3885714285714,26.1214285714286,26.0357142857143,26.0414285714286,25.1628571428572,84.7828571428571,81.6842857142857,84.7228571428571,80.2757142857143,86.6685714285714,17.9557142857143,16.8871428571429,17.6214285714286,16.7071428571429,17.09,68.38,56.23,26,11.67,32.2
"381","2007/2008",17,"10/22/2007",3,24.6828571428572,94.1614285714286,18.39,57.27,6,11,6,2,5,24.0628571428572,26.3885714285714,26.1214285714286,26.0357142857143,26.0414285714286,96.9371428571429,84.7828571428571,81.6842857142857,84.7228571428571,80.2757142857143,18.3028571428571,17.9557142857143,16.8871428571429,17.6214285714286,16.7071428571429,104.03,68.38,56.23,26,11.67
"382","2007/2008",18,"10/29/2007",11,25.8614285714286,84.3385714285714,17.2614285714286,53.8,3,6,11,6,2,24.6828571428572,24.0628571428572,26.3885714285714,26.1214285714286,26.0357142857143,94.1614285714286,96.9371428571429,84.7828571428571,81.6842857142857,84.7228571428571,18.39,18.3028571428571,17.9557142857143,16.8871428571429,17.6214285714286,57.27,104.03,68.38,56.23,26
"383","2007/2008",19,"11/5/2007",11,24.7271428571429,96.1957142857143,18.9685714285714,106.7,11,3,6,11,6,25.8614285714286,24.6828571428572,24.0628571428572,26.3885714285714,26.1214285714286,84.3385714285714,94.1614285714286,96.9371428571429,84.7828571428571,81.6842857142857,17.2614285714286,18.39,18.3028571428571,17.9557142857143,16.8871428571429,53.8,57.27,104.03,68.38,56.23
"384","2007/2008",20,"11/12/2007",5,25.2157142857143,93.4385714285714,18.6985714285714,125,11,11,3,6,11,24.7271428571429,25.8614285714286,24.6828571428572,24.0628571428572,26.3885714285714,96.1957142857143,84.3385714285714,94.1614285714286,96.9371428571429,84.7828571428571,18.9685714285714,17.2614285714286,18.39,18.3028571428571,17.9557142857143,106.7,53.8,57.27,104.03,68.38
"385","2007/2008",21,"11/19/2007",4,24.5771428571429,96.5171428571429,18.7485714285714,58.8,5,11,11,3,6,25.2157142857143,24.7271428571429,25.8614285714286,24.6828571428572,24.0628571428572,93.4385714285714,96.1957142857143,84.3385714285714,94.1614285714286,96.9371428571429,18.6985714285714,18.9685714285714,17.2614285714286,18.39,18.3028571428571,125,106.7,53.8,57.27,104.03
"386","2007/2008",22,"11/26/2007",9,25.2457142857143,92.9228571428571,18.7514285714286,63.07,4,5,11,11,3,24.5771428571429,25.2157142857143,24.7271428571429,25.8614285714286,24.6828571428572,96.5171428571429,93.4385714285714,96.1957142857143,84.3385714285714,94.1614285714286,18.7485714285714,18.6985714285714,18.9685714285714,17.2614285714286,18.39,58.8,125,106.7,53.8,57.27
"387","2007/2008",23,"12/3/2007",23,25.6328571428572,88.5342857142857,18.0585714285714,35.78,9,4,5,11,11,25.2457142857143,24.5771428571429,25.2157142857143,24.7271428571429,25.8614285714286,92.9228571428571,96.5171428571429,93.4385714285714,96.1957142857143,84.3385714285714,18.7514285714286,18.7485714285714,18.6985714285714,18.9685714285714,17.2614285714286,63.07,58.8,125,106.7,53.8
"388","2007/2008",24,"12/10/2007",28,24.5314285714286,92.56,17.8114285714286,81.82,23,9,4,5,11,25.6328571428572,25.2457142857143,24.5771428571429,25.2157142857143,24.7271428571429,88.5342857142857,92.9228571428571,96.5171428571429,93.4385714285714,96.1957142857143,18.0585714285714,18.7514285714286,18.7485714285714,18.6985714285714,18.9685714285714,35.78,63.07,58.8,125,106.7
"389","2007/2008",25,"12/17/2007",26,24.4242857142857,94.5714285714286,18.1785714285714,79.14,28,23,9,4,5,24.5314285714286,25.6328571428572,25.2457142857143,24.5771428571429,25.2157142857143,92.56,88.5342857142857,92.9228571428571,96.5171428571429,93.4385714285714,17.8114285714286,18.0585714285714,18.7514285714286,18.7485714285714,18.6985714285714,81.82,35.78,63.07,58.8,125
"390","2007/2008",26,"12/24/2007",7,24.4585714285715,94.8342857142857,18.2442857142857,66.5,26,28,23,9,4,24.4242857142857,24.5314285714286,25.6328571428572,25.2457142857143,24.5771428571429,94.5714285714286,92.56,88.5342857142857,92.9228571428571,96.5171428571429,18.1785714285714,17.8114285714286,18.0585714285714,18.7514285714286,18.7485714285714,79.14,81.82,35.78,63.07,58.8
"391","2007/2008",27,"1/1/2008",29,23.1471428571429,95.1628571428571,16.8814285714286,61.21,7,26,28,23,9,24.4585714285715,24.4242857142857,24.5314285714286,25.6328571428572,25.2457142857143,94.8342857142857,94.5714285714286,92.56,88.5342857142857,92.9228571428571,18.2442857142857,18.1785714285714,17.8114285714286,18.0585714285714,18.7514285714286,66.5,79.14,81.82,35.78,63.07
"392","2007/2008",28,"1/8/2008",58,24.6457142857143,95.0971428571429,18.6242857142857,51.92,29,7,26,28,23,23.1471428571429,24.4585714285715,24.4242857142857,24.5314285714286,25.6328571428572,95.1628571428571,94.8342857142857,94.5714285714286,92.56,88.5342857142857,16.8814285714286,18.2442857142857,18.1785714285714,17.8114285714286,18.0585714285714,61.21,66.5,79.14,81.82,35.78
"393","2007/2008",29,"1/15/2008",26,24.0042857142857,95.69,17.9057142857143,105.63,58,29,7,26,28,24.6457142857143,23.1471428571429,24.4585714285715,24.4242857142857,24.5314285714286,95.0971428571429,95.1628571428571,94.8342857142857,94.5714285714286,92.56,18.6242857142857,16.8814285714286,18.2442857142857,18.1785714285714,17.8114285714286,51.92,61.21,66.5,79.14,81.82
"394","2007/2008",30,"1/22/2008",38,25.0085714285714,93.8785714285714,18.6314285714286,63.8,26,58,29,7,26,24.0042857142857,24.6457142857143,23.1471428571429,24.4585714285715,24.4242857142857,95.69,95.0971428571429,95.1628571428571,94.8342857142857,94.5714285714286,17.9057142857143,18.6242857142857,16.8814285714286,18.2442857142857,18.1785714285714,105.63,51.92,61.21,66.5,79.14
"395","2007/2008",31,"1/29/2008",35,26.3414285714286,79.6071428571429,16.5642857142857,31.5,38,26,58,29,7,25.0085714285714,24.0042857142857,24.6457142857143,23.1471428571429,24.4585714285715,93.8785714285714,95.69,95.0971428571429,95.1628571428571,94.8342857142857,18.6314285714286,17.9057142857143,18.6242857142857,16.8814285714286,18.2442857142857,63.8,105.63,51.92,61.21,66.5
"396","2007/2008",32,"2/5/2008",37,25.0385714285715,92.5285714285714,18.3614285714286,62.18,35,38,26,58,29,26.3414285714286,25.0085714285714,24.0042857142857,24.6457142857143,23.1471428571429,79.6071428571429,93.8785714285714,95.69,95.0971428571429,95.1628571428571,16.5642857142857,18.6314285714286,17.9057142857143,18.6242857142857,16.8814285714286,31.5,63.8,105.63,51.92,61.21
"397","2007/2008",33,"2/12/2008",20,23.7842857142857,93.2585714285714,17.1342857142857,75.64,37,35,38,26,58,25.0385714285715,26.3414285714286,25.0085714285714,24.0042857142857,24.6457142857143,92.5285714285714,79.6071428571429,93.8785714285714,95.69,95.0971428571429,18.3614285714286,16.5642857142857,18.6314285714286,17.9057142857143,18.6242857142857,62.18,31.5,63.8,105.63,51.92
"398","2007/2008",34,"2/19/2008",29,24.1185714285714,96.3414285714286,18.1528571428571,68.96,20,37,35,38,26,23.7842857142857,25.0385714285715,26.3414285714286,25.0085714285714,24.0042857142857,93.2585714285714,92.5285714285714,79.6071428571429,93.8785714285714,95.69,17.1342857142857,18.3614285714286,16.5642857142857,18.6314285714286,17.9057142857143,75.64,62.18,31.5,63.8,105.63
"399","2007/2008",35,"2/26/2008",25,24.2542857142857,89.87,16.8971428571429,40.07,29,20,37,35,38,24.1185714285714,23.7842857142857,25.0385714285715,26.3414285714286,25.0085714285714,96.3414285714286,93.2585714285714,92.5285714285714,79.6071428571429,93.8785714285714,18.1528571428571,17.1342857142857,18.3614285714286,16.5642857142857,18.6314285714286,68.96,75.64,62.18,31.5,63.8
"400","2007/2008",36,"3/4/2008",23,24.8671428571429,89.2685714285714,17.5057142857143,32.17,25,29,20,37,35,24.2542857142857,24.1185714285714,23.7842857142857,25.0385714285715,26.3414285714286,89.87,96.3414285714286,93.2585714285714,92.5285714285714,79.6071428571429,16.8971428571429,18.1528571428571,17.1342857142857,18.3614285714286,16.5642857142857,40.07,68.96,75.64,62.18,31.5
"401","2007/2008",37,"3/11/2008",9,23.6057142857143,93.4514285714286,16.9971428571429,90.5,23,25,29,20,37,24.8671428571429,24.2542857142857,24.1185714285714,23.7842857142857,25.0385714285715,89.2685714285714,89.87,96.3414285714286,93.2585714285714,92.5285714285714,17.5057142857143,16.8971428571429,18.1528571428571,17.1342857142857,18.3614285714286,32.17,40.07,68.96,75.64,62.18
"402","2007/2008",38,"3/18/2008",3,23.9442857142857,94.0742857142857,17.5071428571429,53.36,9,23,25,29,20,23.6057142857143,24.8671428571429,24.2542857142857,24.1185714285714,23.7842857142857,93.4514285714286,89.2685714285714,89.87,96.3414285714286,93.2585714285714,16.9971428571429,17.5057142857143,16.8971428571429,18.1528571428571,17.1342857142857,90.5,32.17,40.07,68.96,75.64
"403","2007/2008",39,"3/25/2008",6,24.5442857142857,90.9571428571429,17.4214285714286,24.9,3,9,23,25,29,23.9442857142857,23.6057142857143,24.8671428571429,24.2542857142857,24.1185714285714,94.0742857142857,93.4514285714286,89.2685714285714,89.87,96.3414285714286,17.5071428571429,16.9971428571429,17.5057142857143,16.8971428571429,18.1528571428571,53.36,90.5,32.17,40.07,68.96
"404","2007/2008",40,"4/1/2008",6,24.3871428571429,95.1571428571429,18.3157142857143,99.96,6,3,9,23,25,24.5442857142857,23.9442857142857,23.6057142857143,24.8671428571429,24.2542857142857,90.9571428571429,94.0742857142857,93.4514285714286,89.2685714285714,89.87,17.4214285714286,17.5071428571429,16.9971428571429,17.5057142857143,16.8971428571429,24.9,53.36,90.5,32.17,40.07
"405","2007/2008",41,"4/8/2008",3,24.2971428571429,92.1242857142857,17.5042857142857,45.96,6,6,3,9,23,24.3871428571429,24.5442857142857,23.9442857142857,23.6057142857143,24.8671428571429,95.1571428571429,90.9571428571429,94.0742857142857,93.4514285714286,89.2685714285714,18.3157142857143,17.4214285714286,17.5071428571429,16.9971428571429,17.5057142857143,99.96,24.9,53.36,90.5,32.17
"406","2007/2008",42,"4/15/2008",1,23.61,97.9714285714286,17.9642857142857,62.52,3,6,6,3,9,24.2971428571429,24.3871428571429,24.5442857142857,23.9442857142857,23.6057142857143,92.1242857142857,95.1571428571429,90.9571428571429,94.0742857142857,93.4514285714286,17.5042857142857,18.3157142857143,17.4214285714286,17.5071428571429,16.9971428571429,45.96,99.96,24.9,53.36,90.5
"407","2007/2008",43,"4/22/2008",3,24.9228571428572,93.6628571428571,18.3985714285714,115.99,1,3,6,6,3,23.61,24.2971428571429,24.3871428571429,24.5442857142857,23.9442857142857,97.9714285714286,92.1242857142857,95.1571428571429,90.9571428571429,94.0742857142857,17.9642857142857,17.5042857142857,18.3157142857143,17.4214285714286,17.5071428571429,62.52,45.96,99.96,24.9,53.36
"408","2007/2008",44,"4/29/2008",1,22.8257142857143,93.1585714285714,16.18,47.1,3,1,3,6,6,24.9228571428572,23.61,24.2971428571429,24.3871428571429,24.5442857142857,93.6628571428571,97.9714285714286,92.1242857142857,95.1571428571429,90.9571428571429,18.3985714285714,17.9642857142857,17.5042857142857,18.3157142857143,17.4214285714286,115.99,62.52,45.96,99.96,24.9
"409","2007/2008",45,"5/6/2008",1,21.7,91.5042857142857,14.78,18.08,1,3,1,3,6,22.8257142857143,24.9228571428572,23.61,24.2971428571429,24.3871428571429,93.1585714285714,93.6628571428571,97.9714285714286,92.1242857142857,95.1571428571429,16.18,18.3985714285714,17.9642857142857,17.5042857142857,18.3157142857143,47.1,115.99,62.52,45.96,99.96
"410","2007/2008",46,"5/13/2008",0,23.1185714285714,96.6214285714286,17.1442857142857,59.4,1,1,3,1,3,21.7,22.8257142857143,24.9228571428572,23.61,24.2971428571429,91.5042857142857,93.1585714285714,93.6628571428571,97.9714285714286,92.1242857142857,14.78,16.18,18.3985714285714,17.9642857142857,17.5042857142857,18.08,47.1,115.99,62.52,45.96
"411","2007/2008",47,"5/20/2008",2,23.5914285714286,96.0257142857143,17.52,134.66,0,1,1,3,1,23.1185714285714,21.7,22.8257142857143,24.9228571428572,23.61,96.6214285714286,91.5042857142857,93.1585714285714,93.6628571428571,97.9714285714286,17.1442857142857,14.78,16.18,18.3985714285714,17.9642857142857,59.4,18.08,47.1,115.99,62.52
"412","2007/2008",48,"5/27/2008",1,23.25,93.9828571428571,16.7114285714286,73.01,2,0,1,1,3,23.5914285714286,23.1185714285714,21.7,22.8257142857143,24.9228571428572,96.0257142857143,96.6214285714286,91.5042857142857,93.1585714285714,93.6628571428571,17.52,17.1442857142857,14.78,16.18,18.3985714285714,134.66,59.4,18.08,47.1,115.99
"413","2007/2008",49,"6/3/2008",1,23.0371428571429,88.81,15.3757142857143,12.9,1,2,0,1,1,23.25,23.5914285714286,23.1185714285714,21.7,22.8257142857143,93.9828571428571,96.0257142857143,96.6214285714286,91.5042857142857,93.1585714285714,16.7114285714286,17.52,17.1442857142857,14.78,16.18,73.01,134.66,59.4,18.08,47.1
"414","2007/2008",50,"6/10/2008",0,23.5928571428572,95.86,17.4471428571429,57.87,1,1,2,0,1,23.0371428571429,23.25,23.5914285714286,23.1185714285714,21.7,88.81,93.9828571428571,96.0257142857143,96.6214285714286,91.5042857142857,15.3757142857143,16.7114285714286,17.52,17.1442857142857,14.78,12.9,73.01,134.66,59.4,18.08
"415","2007/2008",51,"6/17/2008",0,23.3085714285715,93.7957142857143,16.7128571428571,61.8,0,1,1,2,0,23.5928571428572,23.0371428571429,23.25,23.5914285714286,23.1185714285714,95.86,88.81,93.9828571428571,96.0257142857143,96.6214285714286,17.4471428571429,15.3757142857143,16.7114285714286,17.52,17.1442857142857,57.87,12.9,73.01,134.66,59.4
"416","2007/2008",52,"6/24/2008",1,23.3928571428572,86.5242857142857,15.2857142857143,9.4,0,0,1,1,2,23.3085714285715,23.5928571428572,23.0371428571429,23.25,23.5914285714286,93.7957142857143,95.86,88.81,93.9828571428571,96.0257142857143,16.7128571428571,17.4471428571429,15.3757142857143,16.7114285714286,17.52,61.8,57.87,12.9,73.01,134.66
"417","2008/2009",1,"7/1/2008",0,23.3957142857143,85.6557142857143,15.08,7.47,1,0,0,1,1,23.3928571428572,23.3085714285715,23.5928571428572,23.0371428571429,23.25,86.5242857142857,93.7957142857143,95.86,88.81,93.9828571428571,15.2857142857143,16.7128571428571,17.4471428571429,15.3757142857143,16.7114285714286,9.4,61.8,57.87,12.9,73.01
"418","2008/2009",2,"7/8/2008",3,22.9285714285715,93.0557142857143,16.1428571428571,27.33,0,1,0,0,1,23.3957142857143,23.3928571428572,23.3085714285715,23.5928571428572,23.0371428571429,85.6557142857143,86.5242857142857,93.7957142857143,95.86,88.81,15.08,15.2857142857143,16.7128571428571,17.4471428571429,15.3757142857143,7.47,9.4,61.8,57.87,12.9
"419","2008/2009",3,"7/15/2008",3,23.3957142857143,92.7771428571428,16.5828571428571,47.59,3,0,1,0,0,22.9285714285715,23.3957142857143,23.3928571428572,23.3085714285715,23.5928571428572,93.0557142857143,85.6557142857143,86.5242857142857,93.7957142857143,95.86,16.1428571428571,15.08,15.2857142857143,16.7128571428571,17.4471428571429,27.33,7.47,9.4,61.8,57.87
"420","2008/2009",4,"7/22/2008",1,23.8942857142857,92.0485714285714,16.8728571428571,39,3,3,0,1,0,23.3957142857143,22.9285714285715,23.3957142857143,23.3928571428572,23.3085714285715,92.7771428571428,93.0557142857143,85.6557142857143,86.5242857142857,93.7957142857143,16.5828571428571,16.1428571428571,15.08,15.2857142857143,16.7128571428571,47.59,27.33,7.47,9.4,61.8
"421","2008/2009",5,"7/29/2008",5,24.16,91.0928571428571,17.0571428571429,143.35,1,3,3,0,1,23.8942857142857,23.3957142857143,22.9285714285715,23.3957142857143,23.3928571428572,92.0485714285714,92.7771428571428,93.0557142857143,85.6557142857143,86.5242857142857,16.8728571428571,16.5828571428571,16.1428571428571,15.08,15.2857142857143,39,47.59,27.33,7.47,9.4
"422","2008/2009",6,"8/5/2008",2,24.0642857142857,90.7271428571429,16.8471428571429,39.69,5,1,3,3,0,24.16,23.8942857142857,23.3957142857143,22.9285714285715,23.3957142857143,91.0928571428571,92.0485714285714,92.7771428571428,93.0557142857143,85.6557142857143,17.0571428571429,16.8728571428571,16.5828571428571,16.1428571428571,15.08,143.35,39,47.59,27.33,7.47
"423","2008/2009",7,"8/12/2008",5,26.0785714285715,78.2771428571428,15.9985714285714,33,2,5,1,3,3,24.0642857142857,24.16,23.8942857142857,23.3957142857143,22.9285714285715,90.7271428571429,91.0928571428571,92.0485714285714,92.7771428571428,93.0557142857143,16.8471428571429,17.0571428571429,16.8728571428571,16.5828571428571,16.1428571428571,39.69,143.35,39,47.59,27.33
"424","2008/2009",8,"8/19/2008",5,25.4242857142857,84.4914285714286,16.6528571428571,37,5,2,5,1,3,26.0785714285715,24.0642857142857,24.16,23.8942857142857,23.3957142857143,78.2771428571428,90.7271428571429,91.0928571428571,92.0485714285714,92.7771428571428,15.9985714285714,16.8471428571429,17.0571428571429,16.8728571428571,16.5828571428571,33,39.69,143.35,39,47.59
"425","2008/2009",9,"8/26/2008",5,25.3814285714286,83.05,16.4657142857143,29,5,5,2,5,1,25.4242857142857,26.0785714285715,24.0642857142857,24.16,23.8942857142857,84.4914285714286,78.2771428571428,90.7271428571429,91.0928571428571,92.0485714285714,16.6528571428571,15.9985714285714,16.8471428571429,17.0571428571429,16.8728571428571,37,33,39.69,143.35,39
"426","2008/2009",10,"9/2/2008",9,23.7714285714286,92.6528571428571,17.03,59.1,5,5,5,2,5,25.3814285714286,25.4242857142857,26.0785714285715,24.0642857142857,24.16,83.05,84.4914285714286,78.2771428571428,90.7271428571429,91.0928571428571,16.4657142857143,16.6528571428571,15.9985714285714,16.8471428571429,17.0571428571429,29,37,33,39.69,143.35
"427","2008/2009",11,"9/9/2008",17,24.4385714285715,88.5257142857143,16.8185714285714,53.5,9,5,5,5,2,23.7714285714286,25.3814285714286,25.4242857142857,26.0785714285715,24.0642857142857,92.6528571428571,83.05,84.4914285714286,78.2771428571428,90.7271428571429,17.03,16.4657142857143,16.6528571428571,15.9985714285714,16.8471428571429,59.1,29,37,33,39.69
"428","2008/2009",12,"9/16/2008",19,24.51,90.1814285714286,17.0471428571429,63.27,17,9,5,5,5,24.4385714285715,23.7714285714286,25.3814285714286,25.4242857142857,26.0785714285715,88.5257142857143,92.6528571428571,83.05,84.4914285714286,78.2771428571428,16.8185714285714,17.03,16.4657142857143,16.6528571428571,15.9985714285714,53.5,59.1,29,37,33
"429","2008/2009",13,"9/23/2008",25,26.0285714285714,79.5028571428571,16.3314285714286,121.3,19,17,9,5,5,24.51,24.4385714285715,23.7714285714286,25.3814285714286,25.4242857142857,90.1814285714286,88.5257142857143,92.6528571428571,83.05,84.4914285714286,17.0471428571429,16.8185714285714,17.03,16.4657142857143,16.6528571428571,63.27,53.5,59.1,29,37
"430","2008/2009",14,"9/30/2008",45,26.9514285714286,78.4542857142857,17.0185714285714,53.9,25,19,17,9,5,26.0285714285714,24.51,24.4385714285715,23.7714285714286,25.3814285714286,79.5028571428571,90.1814285714286,88.5257142857143,92.6528571428571,83.05,16.3314285714286,17.0471428571429,16.8185714285714,17.03,16.4657142857143,121.3,63.27,53.5,59.1,29
"431","2008/2009",15,"10/7/2008",34,25.2,88.8571428571429,17.5271428571429,67.9,45,25,19,17,9,26.9514285714286,26.0285714285714,24.51,24.4385714285715,23.7714285714286,78.4542857142857,79.5028571428571,90.1814285714286,88.5257142857143,92.6528571428571,17.0185714285714,16.3314285714286,17.0471428571429,16.8185714285714,17.03,53.9,121.3,63.27,53.5,59.1
"432","2008/2009",16,"10/14/2008",63,24.7171428571429,93.8542857142857,18.3885714285714,111.9,34,45,25,19,17,25.2,26.9514285714286,26.0285714285714,24.51,24.4385714285715,88.8571428571429,78.4542857142857,79.5028571428571,90.1814285714286,88.5257142857143,17.5271428571429,17.0185714285714,16.3314285714286,17.0471428571429,16.8185714285714,67.9,53.9,121.3,63.27,53.5
"433","2008/2009",17,"10/21/2008",44,25.2228571428572,92.6085714285714,18.4842857142857,149.1,63,34,45,25,19,24.7171428571429,25.2,26.9514285714286,26.0285714285714,24.51,93.8542857142857,88.8571428571429,78.4542857142857,79.5028571428571,90.1814285714286,18.3885714285714,17.5271428571429,17.0185714285714,16.3314285714286,17.0471428571429,111.9,67.9,53.9,121.3,63.27
"434","2008/2009",18,"10/28/2008",50,25.3142857142857,95.29,19.2528571428571,107.48,44,63,34,45,25,25.2228571428572,24.7171428571429,25.2,26.9514285714286,26.0285714285714,92.6085714285714,93.8542857142857,88.8571428571429,78.4542857142857,79.5028571428571,18.4842857142857,18.3885714285714,17.5271428571429,17.0185714285714,16.3314285714286,149.1,111.9,67.9,53.9,121.3
"435","2008/2009",19,"11/4/2008",35,25.3485714285715,88.3285714285714,17.6257142857143,63.9,50,44,63,34,45,25.3142857142857,25.2228571428572,24.7171428571429,25.2,26.9514285714286,95.29,92.6085714285714,93.8542857142857,88.8571428571429,78.4542857142857,19.2528571428571,18.4842857142857,18.3885714285714,17.5271428571429,17.0185714285714,107.48,149.1,111.9,67.9,53.9
