"","X","...1","season","season_week","week_start_date","total_cases","air_temperature","relative_humidity","specific_humidity","precipitation_amount","DTR","total_cases1","total_cases2","total_cases3","total_cases4","total_cases5","air_temperature1","air_temperature2","air_temperature3","air_temperature4","air_temperature5","relative_humidity1","relative_humidity2","relative_humidity3","relative_humidity4","relative_humidity5","specific_humidity1","specific_humidity2","specific_humidity3","specific_humidity4","specific_humidity5","precipitation_amount1","precipitation_amount2","precipitation_amount3","precipitation_amount4","precipitation_amount5","DTR1","DTR2","DTR3","DTR4","DTR5","precipitation_amount6","precipitation_amount7","precipitation_amount8","precipitation_amount9","precipitation_amount10","precipitation_amount11","precipitation_amount12","total_cases6","total_cases7","total_cases8","total_cases9","total_cases10","total_cases11","total_cases12","total_cases13","total_cases14","total_cases15","total_cases16","total_cases17","total_cases18","total_cases19","total_cases20","relative_humidity6","relative_humidity7","relative_humidity8","relative_humidity9","relative_humidity10","relative_humidity11","relative_humidity12","relative_humidity13","relative_humidity14","relative_humidity15","relative_humidity16","relative_humidity17","relative_humidity18","relative_humidity19","relative_humidity20","air_temperature6","air_temperature7","air_temperature8","air_temperature9","air_temperature10","air_temperature11","air_temperature12","air_temperature13","air_temperature14","air_temperature15","air_temperature16","air_temperature17","air_temperature18","air_temperature19","air_temperature20","DTR6","DTR7","DTR8","DTR9","DTR10","DTR11","DTR12","DTR13","DTR14","DTR15","DTR16","DTR17","DTR18","DTR19","DTR20","precipitation_amount13","precipitation_amount14","precipitation_amount15","precipitation_amount16","precipitation_amount17","precipitation_amount18","precipitation_amount19","precipitation_amount20"
"142",142,142,"2002/2003",38,"3/19/2003",2,25.4942857142857,91.5942857142857,18.4842857142857,44.5,9.47142857142858,4,1,5,3,2,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,18.2528571428571,17.5157142857143,17.5,18.0442857142857,18.02,362.03,186.8,134.46,53.6,41.1,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,38.7,170.6,6.26,8.8,27.9,28.4,120.9,2,1,2,6,5,10,11,21,29,38,11,27,18,26,28,89.9742857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,96.3,92.8328571428571,93.6557142857143,93.7542857142857,88.6742857142857,95.0628571428571,97.3542857142857,95.0542857142857,96.1214285714286,25.4171428571429,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,23.9128571428572,24.7,24.8514285714286,24.58,25.3,25.0957142857143,23.9742857142857,24.1742857142858,24.5357142857143,10.8857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,5.77142857142859,8,7,7.54285714285714,9.62857142857142,9.30000000000001,6.9,6.05714285714287,6.37142857142857,46.8,28.6,31.09,43.8,59.12,99.8,81.43,120.8
"143",143,143,"2002/2003",39,"3/26/2003",4,24.9271428571429,93.0142857142857,18.2785714285714,44.72,9.34285714285716,2,4,1,5,3,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,18.4842857142857,18.2528571428571,17.5157142857143,17.5,18.0442857142857,44.5,362.03,186.8,134.46,53.6,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,41.1,38.7,170.6,6.26,8.8,27.9,28.4,3,2,1,2,6,5,10,11,21,29,38,11,27,18,26,86.0128571428571,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,96.3,92.8328571428571,93.6557142857143,93.7542857142857,88.6742857142857,95.0628571428571,97.3542857142857,95.0542857142857,26.2,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,23.9128571428572,24.7,24.8514285714286,24.58,25.3,25.0957142857143,23.9742857142857,24.1742857142858,9.11428571428571,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,5.77142857142859,8,7,7.54285714285714,9.62857142857142,9.30000000000001,6.9,6.05714285714287,120.9,46.8,28.6,31.09,43.8,59.12,99.8,81.43
"144",144,144,"2002/2003",40,"4/2/2003",0,24.9328571428572,96.27,19.0785714285714,86.23,7.02857142857143,4,2,4,1,5,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,18.2785714285714,18.4842857142857,18.2528571428571,17.5157142857143,17.5,44.72,44.5,362.03,186.8,134.46,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,53.6,41.1,38.7,170.6,6.26,8.8,27.9,5,2,2,1,2,6,5,10,11,21,29,38,11,27,18,92.4685714285714,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,96.3,92.8328571428571,93.6557142857143,93.7542857142857,88.6742857142857,95.0628571428571,97.3542857142857,24.3585714285715,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,23.9128571428572,24.7,24.8514285714286,24.58,25.3,25.0957142857143,23.9742857142857,7.9,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,5.77142857142859,8,7,7.54285714285714,9.62857142857142,9.30000000000001,6.9,28.4,120.9,46.8,28.6,31.09,43.8,59.12,99.8
"145",145,145,"2002/2003",41,"4/9/2003",0,23.5971428571429,95.9928571428571,17.5342857142857,43.85,4.75714285714286,0,4,2,4,1,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,23.53,96.27,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,19.0785714285714,18.2785714285714,18.4842857142857,18.2528571428571,17.5157142857143,86.23,44.72,44.5,362.03,186.8,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,134.46,53.6,41.1,38.7,170.6,6.26,8.8,1,3,2,2,1,2,6,5,10,11,21,29,38,11,27,96.1714285714286,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,96.3,92.8328571428571,93.6557142857143,93.7542857142857,88.6742857142857,95.0628571428571,23.53,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,23.9128571428572,24.7,24.8514285714286,24.58,25.3,25.0957142857143,6.24285714285714,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,5.77142857142859,8,7,7.54285714285714,9.62857142857142,9.30000000000001,27.9,28.4,120.9,46.8,28.6,31.09,43.8,59.12
"146",146,146,"2002/2003",42,"4/16/2003",0,24.8428571428572,92.5471428571429,18.1557142857143,56.6,8.38571428571429,0,0,4,2,4,23.5971428571429,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,95.9928571428571,96.27,93.0142857142857,91.5942857142857,93.6285714285714,17.5342857142857,19.0785714285714,18.2785714285714,18.4842857142857,18.2528571428571,43.85,86.23,44.72,44.5,362.03,4.75714285714286,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,186.8,134.46,53.6,41.1,38.7,170.6,6.26,4,5,3,2,2,1,2,6,5,10,11,21,29,38,11,93.6285714285714,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,96.3,92.8328571428571,93.6557142857143,93.7542857142857,88.6742857142857,24.7428571428572,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,23.9128571428572,24.7,24.8514285714286,24.58,25.3,8.34285714285716,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,5.77142857142859,8,7,7.54285714285714,9.62857142857142,8.8,27.9,28.4,120.9,46.8,28.6,31.09,43.8
"147",147,147,"2002/2003",43,"4/23/2003",0,23.5414285714286,97.2771428571429,17.6885714285714,247.6,5.08571428571429,0,0,0,4,2,24.8428571428572,23.5971428571429,24.9328571428572,24.9271428571429,25.4942857142857,92.5471428571429,95.9928571428571,96.27,93.0142857142857,91.5942857142857,18.1557142857143,17.5342857142857,19.0785714285714,18.2785714285714,18.4842857142857,56.6,43.85,86.23,44.72,44.5,8.38571428571429,4.75714285714286,7.02857142857143,9.34285714285716,9.47142857142858,362.03,186.8,134.46,53.6,41.1,38.7,170.6,2,1,5,3,2,2,1,2,6,5,10,11,21,29,38,91.5942857142857,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,96.3,92.8328571428571,93.6557142857143,93.7542857142857,25.4942857142857,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,23.9128571428572,24.7,24.8514285714286,24.58,9.47142857142858,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,5.77142857142859,8,7,7.54285714285714,6.26,8.8,27.9,28.4,120.9,46.8,28.6,31.09
"148",148,148,"2002/2003",44,"4/30/2003",1,23.3042857142857,96.14,17.2228571428571,59.5,7.15714285714285,0,0,0,0,4,23.5414285714286,24.8428571428572,23.5971428571429,24.9328571428572,24.9271428571429,97.2771428571429,92.5471428571429,95.9928571428571,96.27,93.0142857142857,17.6885714285714,18.1557142857143,17.5342857142857,19.0785714285714,18.2785714285714,247.6,56.6,43.85,86.23,44.72,5.08571428571429,8.38571428571429,4.75714285714286,7.02857142857143,9.34285714285716,44.5,362.03,186.8,134.46,53.6,41.1,38.7,4,4,1,5,3,2,2,1,2,6,5,10,11,21,29,93.0142857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,96.3,92.8328571428571,93.6557142857143,24.9271428571429,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,23.9128571428572,24.7,24.8514285714286,9.34285714285716,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,5.77142857142859,8,7,170.6,6.26,8.8,27.9,28.4,120.9,46.8,28.6
"149",149,149,"2002/2003",45,"5/7/2003",1,21.7728571428572,98.1328571428571,16.0857142857143,95.3,4.77142857142857,1,0,0,0,0,23.3042857142857,23.5414285714286,24.8428571428572,23.5971428571429,24.9328571428572,96.14,97.2771428571429,92.5471428571429,95.9928571428571,96.27,17.2228571428571,17.6885714285714,18.1557142857143,17.5342857142857,19.0785714285714,59.5,247.6,56.6,43.85,86.23,7.15714285714285,5.08571428571429,8.38571428571429,4.75714285714286,7.02857142857143,44.72,44.5,362.03,186.8,134.46,53.6,41.1,0,2,4,1,5,3,2,2,1,2,6,5,10,11,21,96.27,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,96.3,92.8328571428571,24.9328571428572,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,23.9128571428572,24.7,7.02857142857143,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,5.77142857142859,8,38.7,170.6,6.26,8.8,27.9,28.4,120.9,46.8
"150",150,150,"2002/2003",46,"5/14/2003",1,22.7285714285714,95.8542857142857,16.5157142857143,34.56,6.75714285714285,1,1,0,0,0,21.7728571428572,23.3042857142857,23.5414285714286,24.8428571428572,23.5971428571429,98.1328571428571,96.14,97.2771428571429,92.5471428571429,95.9928571428571,16.0857142857143,17.2228571428571,17.6885714285714,18.1557142857143,17.5342857142857,95.3,59.5,247.6,56.6,43.85,4.77142857142857,7.15714285714285,5.08571428571429,8.38571428571429,4.75714285714286,86.23,44.72,44.5,362.03,186.8,134.46,53.6,0,4,2,4,1,5,3,2,2,1,2,6,5,10,11,95.9928571428571,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,96.3,23.5971428571429,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,23.9128571428572,4.75714285714286,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,5.77142857142859,41.1,38.7,170.6,6.26,8.8,27.9,28.4,120.9
"151",151,151,"2002/2003",47,"5/21/2003",1,24.4985714285715,92.4614285714286,17.6185714285714,113.8,9.3142857142857,1,1,1,0,0,22.7285714285714,21.7728571428572,23.3042857142857,23.5414285714286,24.8428571428572,95.8542857142857,98.1328571428571,96.14,97.2771428571429,92.5471428571429,16.5157142857143,16.0857142857143,17.2228571428571,17.6885714285714,18.1557142857143,34.56,95.3,59.5,247.6,56.6,6.75714285714285,4.77142857142857,7.15714285714285,5.08571428571429,8.38571428571429,43.85,86.23,44.72,44.5,362.03,186.8,134.46,0,0,4,2,4,1,5,3,2,2,1,2,6,5,10,92.5471428571429,96.27,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,89.87,24.8428571428572,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,24.7614285714286,8.38571428571429,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,9.05714285714286,53.6,41.1,38.7,170.6,6.26,8.8,27.9,28.4
"152",152,152,"2002/2003",48,"5/28/2003",1,23.4414285714286,97.6171428571429,17.6514285714286,40.7,5.51428571428572,1,1,1,1,0,24.4985714285715,22.7285714285714,21.7728571428572,23.3042857142857,23.5414285714286,92.4614285714286,95.8542857142857,98.1328571428571,96.14,97.2771428571429,17.6185714285714,16.5157142857143,16.0857142857143,17.2228571428571,17.6885714285714,113.8,34.56,95.3,59.5,247.6,9.3142857142857,6.75714285714285,4.77142857142857,7.15714285714285,5.08571428571429,56.6,43.85,86.23,44.72,44.5,362.03,186.8,0,0,0,4,2,4,1,5,3,2,2,1,2,6,5,97.2771428571429,95.9928571428571,96.27,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,94.3742857142857,23.5414285714286,23.5971428571429,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,23.77,5.08571428571429,4.75714285714286,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,7.74285714285715,134.46,53.6,41.1,38.7,170.6,6.26,8.8,27.9
"153",153,153,"2002/2003",49,"6/4/2003",2,23.6871428571429,96.2228571428572,17.6685714285714,61.8,7.07142857142856,1,1,1,1,1,23.4414285714286,24.4985714285715,22.7285714285714,21.7728571428572,23.3042857142857,97.6171428571429,92.4614285714286,95.8542857142857,98.1328571428571,96.14,17.6514285714286,17.6185714285714,16.5157142857143,16.0857142857143,17.2228571428571,40.7,113.8,34.56,95.3,59.5,5.51428571428572,9.3142857142857,6.75714285714285,4.77142857142857,7.15714285714285,247.6,56.6,43.85,86.23,44.72,44.5,362.03,1,0,0,0,4,2,4,1,5,3,2,2,1,2,6,96.14,92.5471428571429,95.9928571428571,96.27,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,84.46,23.3042857142857,24.8428571428572,23.5971428571429,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,24.9757142857143,7.15714285714285,8.38571428571429,4.75714285714286,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,10.2714285714286,186.8,134.46,53.6,41.1,38.7,170.6,6.26,8.8
"154",154,154,"2002/2003",50,"6/11/2003",3,22.8585714285715,90.0485714285714,15.4771428571429,5.56,8.91428571428572,2,1,1,1,1,23.6871428571429,23.4414285714286,24.4985714285715,22.7285714285714,21.7728571428572,96.2228571428572,97.6171428571429,92.4614285714286,95.8542857142857,98.1328571428571,17.6685714285714,17.6514285714286,17.6185714285714,16.5157142857143,16.0857142857143,61.8,40.7,113.8,34.56,95.3,7.07142857142856,5.51428571428572,9.3142857142857,6.75714285714285,4.77142857142857,59.5,247.6,56.6,43.85,86.23,44.72,44.5,1,0,0,0,0,4,2,4,1,5,3,2,2,1,2,98.1328571428571,97.2771428571429,92.5471428571429,95.9928571428571,96.27,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,74.8842857142857,21.7728571428572,23.5414285714286,24.8428571428572,23.5971428571429,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,26.3371428571429,4.77142857142857,5.08571428571429,8.38571428571429,4.75714285714286,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,11.7714285714286,362.03,186.8,134.46,53.6,41.1,38.7,170.6,6.26
"155",155,155,"2002/2003",51,"6/18/2003",4,22.2371428571429,95.5757142857143,15.9857142857143,38.1,6.54285714285714,3,2,1,1,1,22.8585714285715,23.6871428571429,23.4414285714286,24.4985714285715,22.7285714285714,90.0485714285714,96.2228571428572,97.6171428571429,92.4614285714286,95.8542857142857,15.4771428571429,17.6685714285714,17.6514285714286,17.6185714285714,16.5157142857143,5.56,61.8,40.7,113.8,34.56,8.91428571428572,7.07142857142856,5.51428571428572,9.3142857142857,6.75714285714285,95.3,59.5,247.6,56.6,43.85,86.23,44.72,1,1,0,0,0,0,4,2,4,1,5,3,2,2,1,95.8542857142857,96.14,97.2771428571429,92.5471428571429,95.9928571428571,96.27,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,94.5528571428571,22.7285714285714,23.3042857142857,23.5414285714286,24.8428571428572,23.5971428571429,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,24.0685714285715,6.75714285714285,7.15714285714285,5.08571428571429,8.38571428571429,4.75714285714286,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,7.45714285714286,44.5,362.03,186.8,134.46,53.6,41.1,38.7,170.6
"156",156,156,"2002/2003",52,"6/25/2003",6,21.9785714285715,94.1271428571429,15.5114285714286,42.5,6.50000000000002,4,3,2,1,1,22.2371428571429,22.8585714285715,23.6871428571429,23.4414285714286,24.4985714285715,95.5757142857143,90.0485714285714,96.2228571428572,97.6171428571429,92.4614285714286,15.9857142857143,15.4771428571429,17.6685714285714,17.6514285714286,17.6185714285714,38.1,5.56,61.8,40.7,113.8,6.54285714285714,8.91428571428572,7.07142857142856,5.51428571428572,9.3142857142857,34.56,95.3,59.5,247.6,56.6,43.85,86.23,1,1,1,0,0,0,0,4,2,4,1,5,3,2,2,92.4614285714286,98.1328571428571,96.14,97.2771428571429,92.5471428571429,95.9928571428571,96.27,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,94.3542857142857,24.4985714285715,21.7728571428572,23.3042857142857,23.5414285714286,24.8428571428572,23.5971428571429,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,23.4357142857143,9.3142857142857,4.77142857142857,7.15714285714285,5.08571428571429,8.38571428571429,4.75714285714286,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,6.02857142857143,44.72,44.5,362.03,186.8,134.46,53.6,41.1,38.7
"157",157,157,"2003/2004",1,"7/2/2003",2,23.7928571428572,86.6557142857143,15.6185714285714,13.55,10.1,6,4,3,2,1,21.9785714285715,22.2371428571429,22.8585714285715,23.6871428571429,23.4414285714286,94.1271428571429,95.5757142857143,90.0485714285714,96.2228571428572,97.6171428571429,15.5114285714286,15.9857142857143,15.4771428571429,17.6685714285714,17.6514285714286,42.5,38.1,5.56,61.8,40.7,6.50000000000002,6.54285714285714,8.91428571428572,7.07142857142856,5.51428571428572,113.8,34.56,95.3,59.5,247.6,56.6,43.85,1,1,1,1,0,0,0,0,4,2,4,1,5,3,2,97.6171428571429,95.8542857142857,98.1328571428571,96.14,97.2771428571429,92.5471428571429,95.9928571428571,96.27,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,89.9742857142857,23.4414285714286,22.7285714285714,21.7728571428572,23.3042857142857,23.5414285714286,24.8428571428572,23.5971428571429,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,25.4171428571429,5.51428571428572,6.75714285714285,4.77142857142857,7.15714285714285,5.08571428571429,8.38571428571429,4.75714285714286,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,10.8857142857143,86.23,44.72,44.5,362.03,186.8,134.46,53.6,41.1
"158",158,158,"2003/2004",2,"7/9/2003",2,23.64,85.6114285714286,15.2971428571429,27.06,12,2,6,4,3,2,23.7928571428572,21.9785714285715,22.2371428571429,22.8585714285715,23.6871428571429,86.6557142857143,94.1271428571429,95.5757142857143,90.0485714285714,96.2228571428572,15.6185714285714,15.5114285714286,15.9857142857143,15.4771428571429,17.6685714285714,13.55,42.5,38.1,5.56,61.8,10.1,6.50000000000002,6.54285714285714,8.91428571428572,7.07142857142856,40.7,113.8,34.56,95.3,59.5,247.6,56.6,2,1,1,1,1,0,0,0,0,4,2,4,1,5,3,96.2228571428572,92.4614285714286,95.8542857142857,98.1328571428571,96.14,97.2771428571429,92.5471428571429,95.9928571428571,96.27,93.0142857142857,91.5942857142857,93.6285714285714,96.1714285714286,92.4685714285714,86.0128571428571,23.6871428571429,24.4985714285715,22.7285714285714,21.7728571428572,23.3042857142857,23.5414285714286,24.8428571428572,23.5971428571429,24.9328571428572,24.9271428571429,25.4942857142857,24.7428571428572,23.53,24.3585714285715,26.2,7.07142857142856,9.3142857142857,6.75714285714285,4.77142857142857,7.15714285714285,5.08571428571429,8.38571428571429,4.75714285714286,7.02857142857143,9.34285714285716,9.47142857142858,8.34285714285716,6.24285714285714,7.9,9.11428571428571,43.85,86.23,44.72,44.5,362.03,186.8,134.46,53.6
